location_name,location_id,date,beds_total,occupancy_total,occupancy_covid
Halton Region Health Department,3536,2020-05-26,,,
Halton Region Health Department,3536,2020-05-27,,,
Halton Region Health Department,3536,2020-05-28,,,
Halton Region Health Department,3536,2020-05-29,,,
Halton Region Health Department,3536,2020-05-30,,,
Halton Region Health Department,3536,2020-05-31,,,
Halton Region Health Department,3536,2020-06-01,,,
Halton Region Health Department,3536,2020-06-02,,,
Halton Region Health Department,3536,2020-06-03,,,
Halton Region Health Department,3536,2020-06-04,,,
Halton Region Health Department,3536,2020-06-05,,,
Halton Region Health Department,3536,2020-06-06,,,
Halton Region Health Department,3536,2020-06-07,,,
Halton Region Health Department,3536,2020-06-08,,,
Halton Region Health Department,3536,2020-06-09,,,
Halton Region Health Department,3536,2020-06-10,,,
Halton Region Health Department,3536,2020-06-11,,,
Halton Region Health Department,3536,2020-06-12,,,
Halton Region Health Department,3536,2020-06-13,,,
Halton Region Health Department,3536,2020-06-14,,,
Halton Region Health Department,3536,2020-06-15,,,
Halton Region Health Department,3536,2020-06-16,,,
Halton Region Health Department,3536,2020-06-17,,,
Halton Region Health Department,3536,2020-06-18,,,
Halton Region Health Department,3536,2020-06-19,47.0,33.0,2.0
Halton Region Health Department,3536,2020-06-20,,,
Halton Region Health Department,3536,2020-06-21,,,
Halton Region Health Department,3536,2020-06-22,47.0,21.0,1.0
Halton Region Health Department,3536,2020-06-23,47.0,24.0,1.0
Halton Region Health Department,3536,2020-06-24,47.0,30.0,1.0
Halton Region Health Department,3536,2020-06-25,47.0,30.0,1.0
Halton Region Health Department,3536,2020-06-26,47.0,31.0,1.0
Halton Region Health Department,3536,2020-06-27,,,
Halton Region Health Department,3536,2020-06-28,,,
Halton Region Health Department,3536,2020-06-29,47.0,28.0,0.0
Halton Region Health Department,3536,2020-06-30,47.0,28.0,0.0
Halton Region Health Department,3536,2020-07-01,,,
Halton Region Health Department,3536,2020-07-02,47.0,32.0,0.0
Halton Region Health Department,3536,2020-07-03,47.0,33.0,0.0
Halton Region Health Department,3536,2020-07-04,,,
Halton Region Health Department,3536,2020-07-05,,,
Halton Region Health Department,3536,2020-07-06,47.0,33.0,0.0
Halton Region Health Department,3536,2020-07-07,,,
Halton Region Health Department,3536,2020-07-08,47.0,36.0,0.0
Halton Region Health Department,3536,2020-07-09,47.0,38.0,0.0
Halton Region Health Department,3536,2020-07-10,47.0,36.0,0.0
Halton Region Health Department,3536,2020-07-11,,,
Halton Region Health Department,3536,2020-07-12,,,
Halton Region Health Department,3536,2020-07-13,47.0,35.0,0.0
Halton Region Health Department,3536,2020-07-14,47.0,36.0,1.0
Halton Region Health Department,3536,2020-07-15,47.0,31.0,1.0
Halton Region Health Department,3536,2020-07-16,47.0,37.0,1.0
Halton Region Health Department,3536,2020-07-17,47.0,35.0,1.0
Halton Region Health Department,3536,2020-07-18,,,
Halton Region Health Department,3536,2020-07-19,,,
Halton Region Health Department,3536,2020-07-20,47.0,32.0,3.0
Halton Region Health Department,3536,2020-07-21,,,
Halton Region Health Department,3536,2020-07-22,47.0,38.0,3.0
Halton Region Health Department,3536,2020-07-23,,,
Halton Region Health Department,3536,2020-07-24,,,
Halton Region Health Department,3536,2020-07-25,,,
Halton Region Health Department,3536,2020-07-26,,,
Halton Region Health Department,3536,2020-07-27,,,
Halton Region Health Department,3536,2020-07-28,,,
Halton Region Health Department,3536,2020-07-29,,,
Halton Region Health Department,3536,2020-07-30,,,
Halton Region Health Department,3536,2020-07-31,,,
Halton Region Health Department,3536,2020-08-01,,,
Halton Region Health Department,3536,2020-08-02,,,
Halton Region Health Department,3536,2020-08-03,,,
Halton Region Health Department,3536,2020-08-04,,,
Halton Region Health Department,3536,2020-08-05,,,
Halton Region Health Department,3536,2020-08-06,,,
Halton Region Health Department,3536,2020-08-07,,,
Halton Region Health Department,3536,2020-08-08,,,
Halton Region Health Department,3536,2020-08-09,,,
Halton Region Health Department,3536,2020-08-10,,,
Halton Region Health Department,3536,2020-08-11,,,
Halton Region Health Department,3536,2020-08-12,,,
Halton Region Health Department,3536,2020-08-13,47.0,38.0,1.0
Halton Region Health Department,3536,2020-08-14,47.0,35.0,1.0
Halton Region Health Department,3536,2020-08-15,,,
Halton Region Health Department,3536,2020-08-16,,,
Halton Region Health Department,3536,2020-08-17,47.0,36.0,1.0
Halton Region Health Department,3536,2020-08-18,47.0,34.0,1.0
Halton Region Health Department,3536,2020-08-19,47.0,36.0,1.0
Halton Region Health Department,3536,2020-08-20,47.0,37.0,1.0
Halton Region Health Department,3536,2020-08-21,47.0,40.0,1.0
Halton Region Health Department,3536,2020-08-22,,,
Halton Region Health Department,3536,2020-08-23,,,
Halton Region Health Department,3536,2020-08-24,,,
Halton Region Health Department,3536,2020-08-25,,,
Halton Region Health Department,3536,2020-08-26,,,
Halton Region Health Department,3536,2020-08-27,,,
Halton Region Health Department,3536,2020-08-28,,,
Halton Region Health Department,3536,2020-08-29,,,
Halton Region Health Department,3536,2020-08-30,,,
Halton Region Health Department,3536,2020-08-31,47.0,31.0,0.0
Halton Region Health Department,3536,2020-09-01,,,
Halton Region Health Department,3536,2020-09-02,47.0,35.0,0.0
Halton Region Health Department,3536,2020-09-03,47.0,35.0,0.0
Halton Region Health Department,3536,2020-09-04,,,
Halton Region Health Department,3536,2020-09-05,,,
Halton Region Health Department,3536,2020-09-06,,,
Halton Region Health Department,3536,2020-09-07,,,
Halton Region Health Department,3536,2020-09-08,47.0,37.0,0.0
Halton Region Health Department,3536,2020-09-09,47.0,37.0,0.0
Halton Region Health Department,3536,2020-09-10,47.0,41.0,0.0
Halton Region Health Department,3536,2020-09-11,47.0,38.0,0.0
Halton Region Health Department,3536,2020-09-12,,,
Halton Region Health Department,3536,2020-09-13,,,
Halton Region Health Department,3536,2020-09-14,47.0,40.0,1.0
Halton Region Health Department,3536,2020-09-15,47.0,43.0,1.0
Halton Region Health Department,3536,2020-09-16,47.0,44.0,1.0
Halton Region Health Department,3536,2020-09-17,47.0,38.0,0.0
Halton Region Health Department,3536,2020-09-18,47.0,38.0,0.0
Halton Region Health Department,3536,2020-09-19,,,
Halton Region Health Department,3536,2020-09-20,,,
Halton Region Health Department,3536,2020-09-21,47.0,42.0,0.0
Halton Region Health Department,3536,2020-09-22,47.0,44.0,0.0
Halton Region Health Department,3536,2020-09-23,47.0,41.0,0.0
Halton Region Health Department,3536,2020-09-24,47.0,41.0,0.0
Halton Region Health Department,3536,2020-09-25,47.0,36.0,0.0
Halton Region Health Department,3536,2020-09-26,,,
Halton Region Health Department,3536,2020-09-27,,,
Halton Region Health Department,3536,2020-09-28,47.0,39.0,0.0
Halton Region Health Department,3536,2020-09-29,47.0,37.0,0.0
Halton Region Health Department,3536,2020-09-30,47.0,32.0,0.0
Halton Region Health Department,3536,2020-10-01,47.0,35.0,0.0
Halton Region Health Department,3536,2020-10-02,47.0,34.0,0.0
Halton Region Health Department,3536,2020-10-03,,,
Halton Region Health Department,3536,2020-10-04,,,
Halton Region Health Department,3536,2020-10-05,47.0,34.0,0.0
Halton Region Health Department,3536,2020-10-06,47.0,33.0,0.0
Halton Region Health Department,3536,2020-10-07,47.0,32.0,0.0
Halton Region Health Department,3536,2020-10-08,47.0,34.0,0.0
Halton Region Health Department,3536,2020-10-09,47.0,32.0,0.0
Halton Region Health Department,3536,2020-10-10,,,
Halton Region Health Department,3536,2020-10-11,,,
Halton Region Health Department,3536,2020-10-12,,,
Halton Region Health Department,3536,2020-10-13,47.0,30.0,1.0
Halton Region Health Department,3536,2020-10-14,47.0,35.0,1.0
Halton Region Health Department,3536,2020-10-15,49.0,34.0,1.0
Halton Region Health Department,3536,2020-10-16,49.0,36.0,1.0
Halton Region Health Department,3536,2020-10-17,,,
Halton Region Health Department,3536,2020-10-18,,,
Halton Region Health Department,3536,2020-10-19,49.0,39.0,1.0
Halton Region Health Department,3536,2020-10-20,49.0,42.0,2.0
Halton Region Health Department,3536,2020-10-21,49.0,40.0,1.0
Halton Region Health Department,3536,2020-10-22,,,
Halton Region Health Department,3536,2020-10-23,49.0,43.0,1.0
Halton Region Health Department,3536,2020-10-24,,,
Halton Region Health Department,3536,2020-10-25,,,
Halton Region Health Department,3536,2020-10-26,49.0,39.0,1.0
Halton Region Health Department,3536,2020-10-27,49.0,38.0,1.0
Halton Region Health Department,3536,2020-10-28,,,
Halton Region Health Department,3536,2020-10-29,49.0,42.0,1.0
Halton Region Health Department,3536,2020-10-30,49.0,43.0,1.0
Halton Region Health Department,3536,2020-10-31,,,
Halton Region Health Department,3536,2020-11-01,,,
Halton Region Health Department,3536,2020-11-02,49.0,44.0,1.0
Halton Region Health Department,3536,2020-11-03,49.0,45.0,2.0
Halton Region Health Department,3536,2020-11-04,49.0,44.0,2.0
Halton Region Health Department,3536,2020-11-05,,,
Halton Region Health Department,3536,2020-11-06,49.0,47.0,3.0
Halton Region Health Department,3536,2020-11-07,,,
Halton Region Health Department,3536,2020-11-08,,,
Halton Region Health Department,3536,2020-11-09,53.0,45.0,4.0
Halton Region Health Department,3536,2020-11-10,,,
Halton Region Health Department,3536,2020-11-11,53.0,43.0,4.0
Halton Region Health Department,3536,2020-11-12,,,
Halton Region Health Department,3536,2020-11-13,53.0,46.0,6.0
Halton Region Health Department,3536,2020-11-14,,,
Halton Region Health Department,3536,2020-11-15,,,
Halton Region Health Department,3536,2020-11-16,53.0,47.0,8.0
Halton Region Health Department,3536,2020-11-17,53.0,47.0,8.0
Halton Region Health Department,3536,2020-11-18,53.0,45.0,8.0
Halton Region Health Department,3536,2020-11-19,,,
Halton Region Health Department,3536,2020-11-20,53.0,43.0,8.0
Halton Region Health Department,3536,2020-11-21,,,
Halton Region Health Department,3536,2020-11-22,,,
Halton Region Health Department,3536,2020-11-23,53.0,38.0,10.0
Halton Region Health Department,3536,2020-11-24,53.0,42.0,9.0
Halton Region Health Department,3536,2020-11-25,,,
Halton Region Health Department,3536,2020-11-26,53.0,46.0,10.0
Halton Region Health Department,3536,2020-11-27,53.0,47.0,11.0
Halton Region Health Department,3536,2020-11-28,,,
Halton Region Health Department,3536,2020-11-29,,,
Halton Region Health Department,3536,2020-11-30,53.0,40.0,10.0
Halton Region Health Department,3536,2020-12-01,53.0,43.0,11.0
Halton Region Health Department,3536,2020-12-02,53.0,45.0,11.0
Halton Region Health Department,3536,2020-12-03,53.0,47.0,13.0
Halton Region Health Department,3536,2020-12-04,53.0,47.0,14.0
Halton Region Health Department,3536,2020-12-05,,,
Halton Region Health Department,3536,2020-12-06,,,
Halton Region Health Department,3536,2020-12-07,53.0,46.0,13.0
Halton Region Health Department,3536,2020-12-08,53.0,46.0,11.0
Halton Region Health Department,3536,2020-12-09,53.0,44.0,10.0
Halton Region Health Department,3536,2020-12-10,53.0,44.0,10.0
Halton Region Health Department,3536,2020-12-11,53.0,44.0,9.0
Halton Region Health Department,3536,2020-12-12,,,
Halton Region Health Department,3536,2020-12-13,,,
Halton Region Health Department,3536,2020-12-14,53.0,47.0,10.0
Halton Region Health Department,3536,2020-12-15,,,
Halton Region Health Department,3536,2020-12-16,53.0,47.0,7.0
Halton Region Health Department,3536,2020-12-17,53.0,47.0,8.0
Halton Region Health Department,3536,2020-12-18,53.0,47.0,8.0
Halton Region Health Department,3536,2020-12-19,,,
Halton Region Health Department,3536,2020-12-20,,,
Halton Region Health Department,3536,2020-12-21,53.0,47.0,11.0
Halton Region Health Department,3536,2020-12-22,53.0,46.0,9.0
Halton Region Health Department,3536,2020-12-23,53.0,48.0,9.0
Halton Region Health Department,3536,2020-12-24,,,
Halton Region Health Department,3536,2020-12-25,,,
Halton Region Health Department,3536,2020-12-26,,,
Halton Region Health Department,3536,2020-12-27,,,
Halton Region Health Department,3536,2020-12-28,,,
Halton Region Health Department,3536,2020-12-29,,,
Halton Region Health Department,3536,2020-12-30,53.0,50.0,18.0
Halton Region Health Department,3536,2020-12-31,53.0,52.0,19.0
Halton Region Health Department,3536,2021-01-01,,,
Halton Region Health Department,3536,2021-01-02,,,
Halton Region Health Department,3536,2021-01-03,,,
Halton Region Health Department,3536,2021-01-04,53.0,53.0,19.0
Halton Region Health Department,3536,2021-01-05,53.0,51.0,20.0
Halton Region Health Department,3536,2021-01-06,53.0,52.0,20.0
Halton Region Health Department,3536,2021-01-07,53.0,49.0,20.0
Halton Region Health Department,3536,2021-01-08,53.0,47.0,19.0
Halton Region Health Department,3536,2021-01-09,,,
Halton Region Health Department,3536,2021-01-10,,,
Halton Region Health Department,3536,2021-01-11,53.0,51.0,21.0
Halton Region Health Department,3536,2021-01-12,53.0,49.0,20.0
Halton Region Health Department,3536,2021-01-13,,,
Halton Region Health Department,3536,2021-01-14,,,
Halton Region Health Department,3536,2021-01-15,,,
Halton Region Health Department,3536,2021-01-16,,,
Halton Region Health Department,3536,2021-01-17,,,
Halton Region Health Department,3536,2021-01-18,53.0,52.0,25.0
Halton Region Health Department,3536,2021-01-19,,,
Halton Region Health Department,3536,2021-01-20,53.0,48.0,24.0
Halton Region Health Department,3536,2021-01-21,53.0,46.0,22.0
Halton Region Health Department,3536,2021-01-22,,,
Halton Region Health Department,3536,2021-01-23,,,
Halton Region Health Department,3536,2021-01-24,,,
Halton Region Health Department,3536,2021-01-25,53.0,52.0,27.0
Halton Region Health Department,3536,2021-01-26,,,
Halton Region Health Department,3536,2021-01-27,,,
Halton Region Health Department,3536,2021-01-28,,,
Halton Region Health Department,3536,2021-01-29,53.0,52.0,27.0
Halton Region Health Department,3536,2021-01-30,,,
Halton Region Health Department,3536,2021-01-31,,,
Halton Region Health Department,3536,2021-02-01,53.0,53.0,26.0
Halton Region Health Department,3536,2021-02-02,53.0,49.0,22.0
Halton Region Health Department,3536,2021-02-03,53.0,52.0,21.0
Halton Region Health Department,3536,2021-02-04,,,
Halton Region Health Department,3536,2021-02-05,,,
Halton Region Health Department,3536,2021-02-06,,,
Halton Region Health Department,3536,2021-02-07,,,
Halton Region Health Department,3536,2021-02-08,60.0,49.0,17.0
Halton Region Health Department,3536,2021-02-09,60.0,48.0,15.0
Halton Region Health Department,3536,2021-02-10,60.0,48.0,15.0
Halton Region Health Department,3536,2021-02-11,60.0,43.0,9.0
Halton Region Health Department,3536,2021-02-12,60.0,43.0,8.0
Halton Region Health Department,3536,2021-02-13,,,
Halton Region Health Department,3536,2021-02-14,,,
Halton Region Health Department,3536,2021-02-15,,,
Halton Region Health Department,3536,2021-02-16,60.0,45.0,13.0
Halton Region Health Department,3536,2021-02-17,,,
Halton Region Health Department,3536,2021-02-18,,,
Halton Region Health Department,3536,2021-02-19,53.0,47.0,7.0
Halton Region Health Department,3536,2021-02-20,,,
Halton Region Health Department,3536,2021-02-21,,,
Halton Region Health Department,3536,2021-02-22,53.0,47.0,7.0
Halton Region Health Department,3536,2021-02-23,,,
Halton Region Health Department,3536,2021-02-24,,,
Halton Region Health Department,3536,2021-02-25,,,
Halton Region Health Department,3536,2021-02-26,53.0,42.0,12.0
Halton Region Health Department,3536,2021-02-27,,,
Halton Region Health Department,3536,2021-02-28,,,
Halton Region Health Department,3536,2021-03-01,,,
Halton Region Health Department,3536,2021-03-02,,,
Halton Region Health Department,3536,2021-03-03,,,
Halton Region Health Department,3536,2021-03-04,53.0,51.0,16.0
Halton Region Health Department,3536,2021-03-05,,,
Halton Region Health Department,3536,2021-03-06,,,
Halton Region Health Department,3536,2021-03-07,,,
Halton Region Health Department,3536,2021-03-08,53.0,45.0,16.0
Halton Region Health Department,3536,2021-03-09,,,
Halton Region Health Department,3536,2021-03-10,53.0,45.0,15.0
Halton Region Health Department,3536,2021-03-11,53.0,50.0,15.0
Halton Region Health Department,3536,2021-03-12,72.0,48.0,15.0
Halton Region Health Department,3536,2021-03-13,,,
Halton Region Health Department,3536,2021-03-14,,,
Halton Region Health Department,3536,2021-03-15,72.0,49.0,16.0
Halton Region Health Department,3536,2021-03-16,72.0,47.0,15.0
Halton Region Health Department,3536,2021-03-17,72.0,46.0,16.0
Halton Region Health Department,3536,2021-03-18,72.0,45.0,16.0
Halton Region Health Department,3536,2021-03-19,72.0,47.0,16.0
Halton Region Health Department,3536,2021-03-20,,,
Halton Region Health Department,3536,2021-03-21,,,
Halton Region Health Department,3536,2021-03-22,72.0,49.0,10.0
Halton Region Health Department,3536,2021-03-23,72.0,45.0,9.0
Halton Region Health Department,3536,2021-03-24,,,
Halton Region Health Department,3536,2021-03-25,72.0,49.0,9.0
Halton Region Health Department,3536,2021-03-26,72.0,49.0,11.0
Halton Region Health Department,3536,2021-03-27,,,
Halton Region Health Department,3536,2021-03-28,,,
Halton Region Health Department,3536,2021-03-29,,,
Halton Region Health Department,3536,2021-03-30,,,
Halton Region Health Department,3536,2021-03-31,72.0,45.0,17.0
Halton Region Health Department,3536,2021-04-01,72.0,49.0,20.0
Halton Region Health Department,3536,2021-04-02,,,
Halton Region Health Department,3536,2021-04-03,,,
Halton Region Health Department,3536,2021-04-04,,,
Halton Region Health Department,3536,2021-04-05,,,
Halton Region Health Department,3536,2021-04-06,,,
Halton Region Health Department,3536,2021-04-07,,,
Halton Region Health Department,3536,2021-04-08,,,
Halton Region Health Department,3536,2021-04-09,58.0,52.0,25.0
Halton Region Health Department,3536,2021-04-10,,,
Halton Region Health Department,3536,2021-04-11,,,
Halton Region Health Department,3536,2021-04-12,,,
Halton Region Health Department,3536,2021-04-13,58.0,60.0,33.0
Halton Region Health Department,3536,2021-04-14,,,
Halton Region Health Department,3536,2021-04-15,,,
Halton Region Health Department,3536,2021-04-16,56.0,58.0,36.0
Halton Region Health Department,3536,2021-04-17,,,
Halton Region Health Department,3536,2021-04-18,,,
Halton Region Health Department,3536,2021-04-19,60.0,62.0,38.0
Halton Region Health Department,3536,2021-04-20,,,
Halton Region Health Department,3536,2021-04-21,60.0,55.0,38.0
Halton Region Health Department,3536,2021-04-21,60.0,55.0,38.0
Halton Region Health Department,3536,2021-04-22,60.0,58.0,39.0
Halton Region Health Department,3536,2021-04-23,,,
Halton Region Health Department,3536,2021-04-24,,,
Halton Region Health Department,3536,2021-04-25,,,
Hamilton Public Health Services,3537,2020-03-24,,,
Hamilton Public Health Services,3537,2020-03-25,,,
Hamilton Public Health Services,3537,2020-03-26,,,
